"RegionName","State","Metro","CountyName","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08"
"Henderson","NV","Las Vegas","Clark",44,,,,,,,,,,,,,,,,,,,,,,,,1700,1700,1737.5,1700,1685,1600,1699,1595,1595,1550,1595,1595,1595,1595,1625,1597.5,1522.5,1525,1595,1600,1600,1595,1590,1595,1600,1600,1600,1600,1607.5,1599.5,1550,1595,1595,1595,1595,1597,1650,1690,1695,1750,1750,1750,1730,1700,1700,1650,1600,1600,1650,1695,1699.5,1775,1795,1799.5,1695,1695,1650,1690,1699,1650,1700,1700,1750,1795,1793,1850,1850,1812.5
"Orlando","FL","Orlando","Orange",45,,,,,,,,,,,,1350,1400,1450,1517,1595,1550,1575,1500,1495,1400,1400,1400,1400,1437.5,1450,1400,1455,1500,1495,1499,1495,1497,1495,1450,1450,1497.5,1495,1500,1550,1550,1550,1550,1595,1550,1525,1575,1550,1500,1500,1525,1595,1600,1600,1650,1650,1600,1575,1555,1595,1600,1599,1637,1690,1695,1695,1700,1685,1650,1650,1695,1695,1675,1675,1695,1695,1695,1695,1695,1695,1695,1695,1700,1750,1750,1750,1795,1839,1825,1875,1800
"Norfolk","VA","Virginia Beach","Norfolk City",46,,,,,,,,,,,,,,,1300,1350,1350,1375,1350,1300,1295,1350,1300,1295,1290,1350,1385,1300,1295,1350,1372.5,1350,1295,1295,1295,1295,1225,1275,1300,1250,1300,1300,1395,1350,1300,1395,1300,1300,1300,1300,1312.5,1350,1395,1395,1350,1350,1350,1300,1300,1350,1375,1400,1450,1400,1425,1512.5,1495,1475,1400,1400,1400,1395,1400,1400,1500,1350,1425,1425,1450,1400,1450,1400,1475,1400,1497,1450,1500,1490,1499,1500,1550
"Corona","CA","Riverside","Riverside",47,,,,,,,,,,,,,2100,2100,2100,2200,2300,2225,2295,2200,2150,2000,2100,2000,2095,2250,2150,2100,2200,2300,2200,2100,2100,2100,2100,2195,2200,2292.5,2200,2125,2200,2200,2200,2300,2300,2199.5,2250,2295,2300,2200,2200,2200,2300,2300,2300,2295,2295,2250,2200,2195,2195,2297.5,2300,2300,2300,2300,2400,2395,2400,2397.5,2400,2397.5,2390,2400,2350,2400,2387.5,2395,2300,2325,2450,2350,2397.5,2400,2450,2534,2500,2525,2500,2500,2550
"Chula Vista","CA","San Diego","San Diego",48,,,,,,,,,,,,,,,,,2400,2600,2495,2500,2500,2477.5,2500,2500,2474.5,2322.5,2400,2395,2400,2400,2400,2400,2300,2295,2250,2400,2450,2425,2450,2400,2495,2500,2595,2497,2450,2400,2495,2450,2450,2495,2475,2595,2500,2600,2550,2495,2500,2550,2575,2595,2495,2499,2525,2600,2500,2600,2600,2600,2600,2600,2685,2595,2595,2500,2499.5,2600,2600,2750,2600,2700,2750,2695,2600,2650,2650,2672.5,2795,2725,2762.5,2750,2699.5
"Chesapeake","VA","Virginia Beach","Chesapeake City",49,,,,,,,,,,,,1799,1747.5,1850,1895,1900,1895,1850,1850,1895,1895,1875,1800,1795,1850,1850,1925,1995,1995,1995,1995,1900,1885,1800,1850,1850,1850,1900,1967.5,1937.5,1900,1950,1895,1850,1895,1875,1897.5,1895,1850,1850,1850,1950,1995,1995,1895,1850,1800,1850,1850,1850,1850,1900,1900,1895,1900,1895,1895,1900,1895,1875,1895,1850,1800,1895,1900,1895,1850,1950,1900,1925,1800,1900,1895,1895,1795,1850,1900,1895,1950,1950,1950
"Garland","TX","Dallas-Fort Worth","Dallas",50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1650,1595,1479,1495,1725,1650,1585,1595,1610,1637.5,1650,1697.5,1725,1750,1700
"Fontana","CA","Riverside","San Bernardino",51,,,,,,,,,,,,,,,,2090,2100,2100,1999,1999,2000,1999,1950,1950,1900,1900,1900,1969,1900,1995,1969,1895,1895,1975,1962.5,1985,1977,1997.5,1997,1950,1950,1985,1950,1995,1999,1962.5,1989,1962.5,1995,1999,2000,2000,2050,2100,2100,2100,2062.5,2019,2000,2025,2100,2124.5,2149,2150,2182,2150,2097.5,2100,2100,2125,2125,2150,2100,2100,2150,2195,2150,2250,2150,2225,2250,2150,2172.5,2250,2200,2275,2300,2300,2295,2300,2300
"Fort Myers","FL","Fort Myers","Lee",52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800,1800,1800,1797.5,1900,1995,1937.5,1900,2000,1950,1900,1925,1937.5,1900,1997.5,2125,1900,1999,1975,1962.5,2147.5,2195,2100,2200,2150,2100,2295,2350,2350,2275,2297.5,2400,2200,2200,2350,2087.5,2075,2000,2100,2249,2200,2200,2200,2199.5
"North Las Vegas","NV","Las Vegas","Clark",53,,,,,,,,,,,,1295,1262.5,1297.5,1295,1200,1250,1250,1250,1250,1200,1200,1200,1200,1200,1200,1295,1250,1250,1200,1200,1200,1200,1195,1195,1200,1200,1200,1212.5,1250,1200,1248,1250,1250,1250,1250,1200,1200,1200,1200,1200,1225,1200,1250,1235,1250,1250,1250,1250,1250,1250,1295,1250,1295,1292.5,1295,1295,1295,1290,1250,1275,1250,1275,1295,1300,1300,1350,1345,1350,1299,1335,1300,1295,1300,1349,1375,1395,1375,1395,1400,1400
"Lawrenceville","GA","Atlanta","Gwinnett",54,,,,,,,1350,1350,1350,1300,1300,1295,1295,1300,1350,1300,1300,1250,1295,1295,1297.5,1272.5,1250,1250,1250,1250,1300,1300,1250,1280,1250,1295,1295,1300,1275,1275,1295,1300,1295,1295,1295,1299,1300,1300,1300,1300,1300,1300,1300,1320,1322.5,1375,1395,1375,1350,1365,1350,1350,1395,1400,1397,1400,1400,1425,1465,1475,1430,1450,1437,1425,1425,1450,1445,1470,1495,1495,1462.5,1475,1495,1500,1500,1497.5,1499,1500,1500,1550,1550,1595,1595,1550,1550
"Fremont","CA","San Francisco","Alameda",55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3590,3500,3550,3497.5,3450,3500,3425,3500,3675,3600,3650,3650,3650,3695
"Fayetteville","NC","Fayetteville","Cumberland",56,,,,,,,,,,,,,1250,1250,1297,1300,1350,1297.5,1295,1295,1220,1200,1200,1200,1250,1295,1300,1325,1362.5,1300,1300,1250,1250,1272.5,1250,1200,1200,1200,1250,1295,1250,1250,1295,1300,1250,1250,1250,1200,1200,1232,1250,1300,1300,1275,1250,1250,1250,1230,1250,1225,1200,1249,1295,1350,1350,1300,1300,1295,1300,1300,1250,1250,1250,1250,1250,1250,1350,1350,1300,1250,1275,1200,1250,1285,1295,1300,1300,1300,1425,1375,1325
"Gilbert","AZ","Phoenix","Maricopa",57,,,,,,,,,,1500,1600,1590,1500,1545,1587.5,1567.5,1500,1495,1550,1435,1397.5,1395,1375,1350,1399,1497,1495,1500,1500,1575,1500,1495,1450,1450,1450,1430,1425,1450,1425,1495,1462.5,1400,1450,1400,1400,1412.5,1450,1462.5,1475,1450,1495,1450,1495,1495,1495,1495,1495,1495,1495,1450,1497.5,1549,1525,1550,1450,1450,1499,1495,1549,1549,1549,1550,1550,1550,1595,1550,1650,1572.5,1572.5,1580,1550,1595,1597,1595,1600,1550,1595,1595,1600,1600,1650
"Scottsdale","AZ","Phoenix","Maricopa",58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000,2997.5,3100,3300,3094,3250,3000,3495,3200,3300,3300,3250,3350,3300,3397
"Irvine","CA","Los Angeles-Long Beach-Anaheim","Orange",59,,,,,,,3375,3295,3200,3200,3200,3350,3300,3425,3462.5,3300,3200,3100,3300,3200,3100,3000,3100,3175,3297.5,3300,3237.5,3400,3300,3300,3250,3260,3400,3345,3700,3600,3612.5,3575,3500,3500,3500,3600,3600,3650,3650,3500,3500,3450,3499,3500,3500,3600,3625,3650,3700,3725,3700,3650,3800,3800,3800,3700,3800,3775,3800,3750,3950,3900,3800,3800,3800,3800,3800,3925,3990,4000,3872.5,3900,3972.5,3850,3850,3900,3895,3950,4000,4075,4000,4000,4000,4000,3999.5
"Boca Raton","FL","Miami-Fort Lauderdale","Palm Beach",60,,,,,,,,,,,2795,2750,2700,2700,2600,2850,2700,2700,2600,2500,2500,2495,2495,2500,2552.5,2600,2850,2700,2850,2800,2950,2800,2750,2750,2795,2627.5,2737.5,2700,2775,2795,2800,2900,2900,2850,2850,2840,2812.5,2700,2685,2600,2685,2730,2700,2708.5,2800,2895,2797.5,2895,2797.5,2950,2825,2850,2900,2999.5,2950,2950,2935,2985,2995,2895,2895,2877.5,2800,2895,2900,2900,3000,2897.5,3200,3247.5,3000,3000,3004.5,2900,2989.5,2999,3150,3000,3100,3000,3073
"Bradenton","FL","North Port-Sarasota-Bradenton","Manatee",61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2350,2325,2275,2250,2525,2500,2400,2250,2400,2397.5,2397.5,2450,2275,2425,2695,2700,2600,2500,2500,2587.5,2675,2625,2495,2400,2240,2285,2425,2485,2500,2500,2637.5,2712.5,2500,2350,2565,2400,2200,2300,2500,2500,2650,2599,2600,2500
"Reno","NV","Reno","Washoe",62,,,,,,,,,,,,,,,,,,,,,,1500,1450,1400,1450,1450,1495,1495,1495,1550,1550,1550,1550,1522.5,1500,1450,1425,1500,1495,1597.5,1600,1550,1550,1550,1550,1595,1567.5,1550,1550,1567.5,1550,1500,1595,1675,1650,1600,1600,1600,1650,1700,1750,1725,1737.5,1750,1650,1600,1795,1700,1650,1695,1697.5,1700,1800,1800,1812.5,1900,1845,1795,1825,1795,1825,1800,1800,1872.5,1925,1825,2014,2100,1995,2000,2000
"Tacoma","WA","Seattle","Pierce",63,,,,,,,,,,,,,,,,,,,,,,,,,,1275,1312.5,1300,1300,1325,1350,1350,1295,1350,1300,1297.5,1350,1350,1462.5,1495,1450,1412.5,1467.5,1395,1495,1472.5,1472.5,1425,1395,1390,1395,1496,1470,1495,1550,1450,1395,1400,1400,1437.5,1450,1495,1500,1550,1550,1495,1600,1521,1472.5,1475,1430,1415,1500,1597.5,1600,1550,1500,1600,1562.5,1565,1525,1500,1550,1697.5,1600,1600,1797.5,1695,1975,1850,1847.5
"Oceanside","CA","San Diego","San Diego",64,,,,,,,,,,,,,,,,2200,2195,2150,2000,2045,1995,2100,2095,2194.5,2200,2100,2150,2150,2150,2240,2240,2199,2200,2195,2200,2295,2250,2290,2300,2350,2337.5,2300,2250,2300,2300,2300,2295,2297.5,2295,2295,2295,2350,2450,2385,2285,2350,2380,2395,2295,2347.5,2285,2322.5,2500,2495,2450,2415,2497.5,2500,2450,2385,2435,2435,2447.5,2425,2450,2499,2500,2499,2572.5,2500,2595,2450,2547.5,2600,2577.5,2600,2650,2699.5,2725,2650,2697.5
"Woodbridge","VA","Washington","Prince William",65,,,,,,,,,,,,,,,,2197.5,2250,2200,2375,2397.5,2350,1995,1950,2100,2000,2200,2300,2200,2297.5,2300,2250,2050,1900,2000,2000,1925,2197.5,2185,2197.5,2100,2150,2300,2200,2275,2297.5,2285,2200,2325,2347.5,2300,2300,2295,2362.5,2300,2300,2250,2200,2250,2172.5,2184.5,2184.5,2100,2200,2300,2425,2350,2300,2399,2325,2200,2225,2272.5,2300,2350,2200,2450,2272.5,2300,2500,2300,2200,2200,2200,2400,2400,2397.5,2300,2400,2400,2400,2300
"Huntington Beach","CA","Los Angeles-Long Beach-Anaheim","Orange",66,,,,,,,,,,,,,,,,3300,2950,2900,3087.5,2900,2970,2997.5,3000,3000,3050,2972.5,2825,3190,2975,2700,2950,3070,3200,3000,3000,3000,2895,2895,3100,3000,3400,3500,3400,3500,3345,3200,3295,3247.5,3200,3200,3297.5,3597.5,3500,3500,3500,3495,3497.5,3447.5,3500,3700,3550,3400,3500,3622,3650,3550,3300,3500,3300,3275,3500,3537.5,3447.5,3400,3300,3500,3700,3595,3600,3350,3500,3300,3250,3200,3300,3500,3500,3500,3500,3500,3747.5
"Moreno Valley","CA","Riverside","Riverside",67,,,,,,,,,,,,,,,,,,1550,1500,1500,1500,1500,1512.5,1525,1499.5,1440,1495,1500,1550,1550,1550,1550,1550,1550,1550,1560,1550,1550,1595,1600,1599,1600,1595,1600,1595,1550,1580,1595,1595,1595,1595,1649,1600,1625,1600,1597.5,1600,1595,1650,1625,1637,1650,1650,1675,1700,1700,1700,1700,1695,1697.5,1695,1700,1700,1737.5,1750,1735,1750,1757.5,1792.5,1650,1700,1700,1700,1730,1825,1861.5,1850,1812.5,1880,1875,1850
"Port Saint Lucie","FL","Port St. Lucie","Saint Lucie",68,,,,,,,,,,,,,1275,1350,1300,1300,1400,1300,1300,1300,1300,1300,1272.5,1300,1300,1300,1300,1395,1350,1300,1300,1300,1300,1300,1300,1300,1330,1350,1350,1375,1425,1450,1462.5,1400,1450,1350,1385,1400,1450,1400,1450,1450,1450,1450,1425,1475,1475,1450,1450,1500,1495,1495,1500,1500,1500,1525,1525,1500,1537.5,1600,1550,1500,1550,1600,1672.5,1595,1600,1650,1595,1600,1595,1600,1597.5,1625,1674.5,1712.5,1750,1700,1675,1700,1712.5
"Lancaster","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",69,,,,,,,,,,,,,,,,,,1396.5,1300,1337.5,1425,1425,1395,1495,1354.5,1350,1400,1395,1400,1450,1400,1400,1550,1495,1450,1489,1450,1450,1462.5,1500,1550,1595,1549,1550,1519,1499,1480,1450,1449,1425,1400,1400,1450,1450,1397.5,1395,1397,1400,1450,1400,1475,1500,1572.5,1600,1545,1600,1650,1604.5,1562.5,1550,1495,1562.5,1626,1600,1600,1587,1475,1522.5,1550,1500,1545,1599,1485,1600,1700,1700,1725,1795,1697.5,1700,1700
"Fort Lauderdale","FL","Miami-Fort Lauderdale","Broward",70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3625,3925,3400,3000,2600,2950,3300,3000,3300,2900,2800,3000,2875,2800,2800,3200,3000,2800,2850,2650,2850,3000,2800,3000,2800,2950,2800,2900,3400,3495,3425,3100,3347.5,3450
"Columbus","GA","Columbus","Muscogee",71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1195,1100,1250,1100,1190,1050,1100,1100,1197.5,1195,1272.5,1200,1150
"Rancho Cucamonga","CA","Riverside","San Bernardino",72,,,,,,,,,,,,,,,,,,2200,2370,2250,2125,2050,2400,2500,2355,2200,2200,2195,2195,2200,2200,2350,2295,2185,2185,2199,2199.5,2160,2200,2250,2200,2250,2200,2270,2250,2290,2250,2250,2230,2272.5,2300,2300,2350,2400,2360,2350,2300,2300,2300,2297.5,2300,2300,2350,2350,2350,2375,2450,2450,2450,2380,2450,2400,2500,2400,2325,2380,2550,2400,2500,2517.5,2447.5,2525,2500,2475,2500,2600,2600,2650,2600,2640,2690
"Newport News","VA","Virginia Beach","Newport News City",73,,,,,,,,,,,,,1495,1485,1495,1495,1550,1550,1550,1495,1497.5,1400,1400,1400,1397.5,1485,1400,1450,1500,1500,1500,1500,1500,1495,1450,1400,1485,1550,1572.5,1595,1600,1597.5,1540,1550,1500,1425,1497.5,1495,1425,1425,1450,1500,1585,1562.5,1550,1500,1500,1495,1500,1500,1500,1495,1550,1595,1600,1600,1590,1500,1500,1500,1500,1500,1500,1550,1575,1550,1475,1550,1450,1450,1485,1500,1562.5,1575,1575,1525,1575,1550,1600,1525,1550
"Killeen","TX","Killeen","Bell",74,,,,,,,,,,,,,,,,1150,1100,1075,1097.5,1095,1050,1050,1075,1025,1025,1095,1095,1100,1095,1095,1100,1100,1195,1195,1195,1175,1150,1100,1100,1100,1150,1100,1097.5,1095,1075,1050,1000,1000,1025,1050,1050,1100,1095,1095,1095,1095,1095,1095,1097.5,1055,1050,1100,1100,1100,1100,1150,1150,1100,1095,1100,1100,1100,1095,1050,1025,1050,1095,1095,1100,1100,1050,1100,1095,1100,1095,1095,1095,1100,1135,1112.5,1095
"Palmdale","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",75,,,,,,,,,,,,,,,,,,,,,,1495,1500,1597.5,1600,1472.5,1595,1500,1500,1522.5,1600,1550,1550,1550,1600,1597.5,1650,1625,1650,1650,1600,1600,1595,1600,1595,1595,1550,1595,1595,1550,1550,1522.5,1595,1595,1599,1597,1600,1600,1600,1650,1795,1749,1750,1675,1675,1600,1669,1600,1597.5,1580,1600,1650,1695,1675,1625,1600,1675,1600,1600,1625,1650,1595,1600,1750,1795,1825,1900,1900,1895,1912.5,1725
"Elk Grove","CA","Sacramento","Sacramento",76,,,,,,,,,,,,,,,,1650,1612.5,1600,1600,1650,1650,1595,1590,1595,1580,1595,1595,1595,1625,1650,1595,1650,1650,1650,1650,1650,1605,1630,1637.5,1650,1600,1600,1632,1595,1650,1650,1695,1695,1675,1650,1665,1700,1750,1712.5,1700,1700,1695,1695,1695,1695,1695,1695,1700,1750,1750,1775,1795,1750,1700,1795,1795,1795,1795,1795,1772.5,1800,1895,1800,1795,1815,1812.5,1797.5,1800,1825,1895,1900,2032.5,1950,1999,1995,2072.5
"Fredericksburg","VA","Washington","Spotsylvania",77,,,,,,,,,,,,,,,,,,,,,,,1800,1650,1650,1887.5,1900,1990,1895,1950,1850,1875,1825,1800,1650,1710,1725,1795,1925,1895,1950,1950,1900,1800,1845,1800,1800,1800,1797.5,1800,1800,1975,1995,1900,1950,1925,1850,1862.5,1850,1875,1895,1900,1900,1950,1995,1975,1950,1900,1850,1900,1977.5,1995,1950,1950,1985,1950,1895,1995,1995,1895,2150,1995,1972.5,2097.5,1995,1900,1995,2000,1995,2000,1950
"Pembroke Pines","FL","Miami-Fort Lauderdale","Broward",78,,,,,,,,,,,,,2500,2500,2500,2500,2500,2550,2550,2500,2595,2550,2550,2500,2500,2500,2600,2500,2600,2550,2500,2500,2500,2500,2500,2525,2500,2500,2500,2550,2590,2600,2650,2650,2600,2600,2600,2650,2600,2575,2600,2600,2700,2690,2572.5,2500,2500,2525,2525,2600,2612.5,2599,2600,2650,2600,2600,2750,2750,2650,2650,2600,2685,2700,2625,2600,2600,2697.5,2600,2577,2600,2700,2600,2587.5,2625,2600,2622,2650,2697,2699,2700,2694.5
"Sugar Land","TX","Houston","Fort Bend",79,,,,,,,,,,,,,,,,,,,,,,,1900,1850,1837.5,1800,1850,1950,2150,2050,2000,2000,2000,2000,2000,1997.5,2000,1975,2000,2100,2100,2250,2162.5,2275,2150,2275,2400,2475,2375,2250,2100,2250,2350,2200,2195,2100,2100,2025,2200,2225,2250,2250,2397.5,2300,2250,2300,2350,2300,2300,2300,2300,2300,2295,2262.5,2350,2295,2249.5,2250,2250,2250,2250,2200,2250,2150,2100,2162.5,2100,2200,2150,2097.5,2022.5
"Hampton","VA","Virginia Beach","Hampton City",80,,,,,,,,,,,,,1500,1495,1400,1495,1450,1495,1497.5,1495,1450,1400,1380,1395,1475,1487.5,1425,1450,1495,1495,1462.5,1350,1400,1274,1311.5,1200,1300,1387.5,1475,1450,1425,1450,1462.5,1500,1500,1397.5,1395,1350,1395,1400,1400,1500,1575,1500,1550,1500,1500,1500,1500,1500,1495,1550,1500,1562.5,1500,1500,1500,1500,1500,1500,1400,1500,1500,1495,1472.5,1500,1625,1650,1595,1572.5,1550,1525,1499.5,1500,1500,1470,1425,1437.5,1500,1525,1500
"Columbia","SC","Columbia","Richland",81,,,,,,,,,,,,1495,1325,1200,1365,1370,1300,1350,1300,1295,1285,1200,1195,1200,1250,1200,1250,1300,1300,1250,1250,1250,1200,1200,1200,1275,1250,1212.5,1262.5,1275,1275,1300,1300,1295,1297.5,1275,1395,1350,1250,1250,1250,1290,1300,1250,1350,1295,1295,1297.5,1295,1300,1325,1300,1295,1337.5,1325,1300,1250,1250,1300,1321.5,1300,1295,1300,1300,1300,1297.5,1300,1275,1250,1312.5,1297.5,1295,1300,1250,1250,1295,1350,1350,1425,1395,1395
"McKinney","TX","Dallas-Fort Worth","Collin",82,,,,,,,,,,,,,1595,1595,1650,1600,1595,1595,1600,1650,1600,1600,1600,1650,1695,1600,1700,1695,1650,1700,1750,1650,1650,1700,1695,1795,1700,1700,1697.5,1710,1700,1750,1750,1750,1700,1700,1695,1695,1700,1725,1750,1795,1795,1799,1795,1775,1782.5,1795,1795,1800,1800,1825,1822.5,1850,1895,1850,1850,1850,1827.5,1850,1875,1845,1800,1800,1895,1899,1900,1897.5,1895,1928.5,1920,1900,1850,1875,1895,1950,1950,1950,1900,1895,1900
"New Haven","CT","New Haven","New Haven",83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1374.5,1350,1350,1250,1325,1350,1287.5,1400,1375,1450,1350,1375,1400,1375,1325,1300,1385,1325,1387.5,1375,1387.5,1400,1450,1200,1200,1275,1300,1300,1300,1325,1472.5,1395,1400,1450,1450,1472.5,1475,1500,1500,1500,1450,1450,1400,1362.5,1475,1525,1600,1450,1650,1537.5,1500,1495,1500,1475,1500,1600,1525,1600,1575,1500,1575
"Cumming","GA","Atlanta","Forsyth",84,,,,,,,,,,,,1597.5,1550,1600,1650,1650,1650,1600,1600,1600,1720,1612.5,1650,1650,1697.5,1800,1750,1800,1800,1750,1700,1595,1700,1700,1650,1650,1700,1700,1675,1600,1695,1700,1700,1697.5,1695,1700,1695,1650,1695,1675,1650,1700,1700,1700,1750,1700,1725,1750,1800,1750,1750,1800,1850,1850,1850,1850,1850,1795,1800,1795,1795,1750,1732.5,1700,1715,1815,1800,1835,1800,1750,1830,1737.5,1800,1735,1750,1855,1850,1850,1877.5,1850,1850
"Bellevue","WA","Seattle","King",85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2547.5,2495,2500,2600,2500,2500,2497.5,2500,2600,2500,2495,2897.5,2700,2925,2597.5,2495,2600,2650,2500,2485,2495,2500,2500,2772.5,2695,2800,2850,2695,2747.5,2700,2672.5,2925,2822.5,2745,2800,2895,2925,2950,2900,2837.5,2947.5,2895,2772.5,2784.5,2925,2972.5,3175,3150,2995,3147.5,3097.5,2962.5,2800,2900,2900,2800,2950,3200,3200,3200,3400,3370,3200
"Miramar","FL","Miami-Fort Lauderdale","Broward",86,,,,,,,,,,,2200,2350,2350,2400,2500,2500,2500,2500,2450,2450,2500,2400,2400,2350,2300,2390,2400,2400,2400,2450,2472.5,2450,2425,2350,2350,2362.5,2375,2400,2500,2450,2400,2362.5,2362.5,2400,2350,2400,2350,2400,2400,2400,2400,2500,2500,2500,2500,2500,2400,2450,2400,2400,2425,2500,2500,2597.5,2600,2550,2600,2599,2500,2500,2599.5,2525,2500,2500,2500,2450,2500,2479,2500,2500,2500,2500,2490,2649.5,2638,2641,2628.5,2629,2525,2550,2600
"Coral Springs","FL","Miami-Fort Lauderdale","Broward",87,,,,,,,,,,,,,,2350,2400,2500,2500,2500,2500,2400,2350,2350,2300,2300,2300,2300,2400,2495,2495,2500,2450,2500,2500,2500,2400,2500,2500,2500,2500,2500,2500,2500,2500,2500,2537.5,2500,2540,2575,2562.5,2575,2600,2600,2600,2600,2575,2500,2550,2592.5,2600,2600,2600,2625,2600,2600,2575,2572.5,2587,2600,2637.5,2600,2500,2587.5,2600,2600,2600,2600,2575,2600,2600,2500,2600,2585,2500,2600,2598,2600,2633.5,2650,2650,2649,2650
